seqName	alignmentAssignedSegment	diamondAssignedSegment	total_length	weighted_identity_sum	n_hits	composite_score
LOC_000EREM.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000ERFK.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000ERRY.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000ERSW.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ERTU.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ERUS.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ERWN.1	h3n2	h1n1pdm	757	1107491.0	1	1463.0
LOC_000ERXL.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ERYJ.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000ERZG.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000ES0E.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ES1C.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ES70.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000ES8Y.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000ETN2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ETP0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000ETUQ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ETVN.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ETWL.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000ETXJ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000ETYG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000ETZE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EU0C.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EU1A.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EU28.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EU36.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000EUBQ.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000EUDL.1	h3n2	h1n1pdm	751	1098713.0	1	1463.0
LOC_000EUEJ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000EUFG.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EUGE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EUHB.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EUJ9.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000EUL5.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EUM3.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000EVFF.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EVGD.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EVHA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EVJ8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000EVK6.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EVL4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EWGC.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000EX8T.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000EX9R.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EY6W.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000EYCJ.1	h3n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_000EYEE.1	h3n2	h1n1pdm	757	1072669.0	1	1417.0
LOC_000EYFC.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EYGA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EZMY.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000EZNW.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000EZVG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000EZWE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EZXC.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000EZYA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000EZZ8.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000F004.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000F0SK.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F0TH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000F3LU.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000F3MS.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000F3NQ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000F58H.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F59F.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F5BB.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F5G1.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F5HY.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F5JW.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F5KU.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000F5SE.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000F5TC.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F5Z0.1	h3n2	h1n1pdm	757	1109762.0	1	1466.0
LOC_000F60Y.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F61W.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000F62U.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000F63S.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000F6AC.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F6BA.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F6F2.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F6G0.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F6HX.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F6JV.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F6KT.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F6LR.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000F6MP.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F90V.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000F9X0.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000F9YY.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000F9ZW.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FA0U.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FA1S.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FA3N.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FA4L.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FA5J.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FA6G.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FA8C.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FJES.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FJFQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FK83.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FKAZ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FNVR.1	h1n1	h2n2	757	1093108.0	1	1444.0
LOC_000FNWP.1	h1n1	h2n2	757	1093108.0	1	1444.0
LOC_000FNXM.1	h1n1	h2n2	757	1093108.0	1	1444.0
LOC_000FNYK.1	h1n1	h2n2	757	1093108.0	1	1444.0
LOC_000FP0F.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FP1D.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FP2B.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FP39.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FP47.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FP55.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FP63.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FPGH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FPHE.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FPJC.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FPKA.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FPL8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FPM6.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FPN4.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FPP2.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FPQ0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FPRY.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FPSW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FR37.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FRBR.1	h3n2	h1n1pdm	683	904292.0	1	1324.0
LOC_000FRCP.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FRDM.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FRFH.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FRVN.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FRWL.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FRXJ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FRYG.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FRZE.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FS0C.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FS1A.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FS36.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FS8W.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FSFG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FSGE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FSHB.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FSJ9.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FSK7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FTSS.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FTTQ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FTUN.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FTVL.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FTWJ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FTXG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FTYE.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FTZC.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FU0A.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FU18.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FU26.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FUJ7.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FUL3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FUNZ.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FUPX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FURT.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000FUVK.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FUWH.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FUXF.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FUYD.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FUZB.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FV09.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FV17.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FV25.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FV33.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FV41.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FV5Z.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FV6X.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FV7V.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FV8T.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FV9R.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FVAP.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FVBM.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FVCK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FVDH.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FW08.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FW16.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FW24.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FW32.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FW40.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FW5Y.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FW6W.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FW7U.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FW8S.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FW9Q.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FWAN.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FWBL.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FWCJ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FWDG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FWEE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FWFC.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FWGA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FWH7.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FWJ5.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FX4Z.1	h3n2	h1n1pdm	757	1109762.0	1	1466.0
LOC_000FX6V.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FX7T.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FX8R.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FX9P.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FXAM.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FXFB.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FXG9.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FY14.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FY22.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FY30.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FY4Y.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FY5W.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FY6U.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FY7S.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FY8Q.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FY9N.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FYAL.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FYBJ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FYCG.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FYLZ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FYQR.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FYSM.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000FYTK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FYVF.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FYWD.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000FYXB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FYY9.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000FZG7.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FZH4.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FZJ2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FZK0.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FZLY.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FZMW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FZNU.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FZPS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000FZQQ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FZRN.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FZSL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FZTJ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FZUG.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000FZVE.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FZWC.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000FZXA.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000FZY8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000FZZ6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G002.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G010.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000G02Y.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G03W.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000G04U.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G0CC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G0DA.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G0E8.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G0G4.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G0H1.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G0JZ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G0KX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G0LV.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G0RK.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G0Y5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G101.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000G16P.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G1F5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G1G3.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G1H0.1	h3n2	h1n1pdm	756	1109808.0	1	1468.0
LOC_000G1KW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G1LU.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G21Y.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000G22W.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G23U.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000G24S.1	h3n2	h1n1pdm	757	1109762.0	1	1466.0
LOC_000G25Q.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000G3G1.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G3HY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G3JW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G3KU.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G3LS.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G3MQ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000G3NN.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G3PL.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000G3QJ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G3RG.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000G3SE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G3TC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G6T9.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G6U7.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G6V5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G6W3.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G6X1.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G6YZ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G6ZX.1	h3n2	h1n1pdm	757	1108248.0	1	1464.0
LOC_000G70V.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G71T.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G72R.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G7SA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G7T8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G7U6.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G7V4.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G7W2.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G7X0.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G7YY.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000G7ZW.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G80U.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000G81S.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000G82Q.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G83N.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G84L.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G85J.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G86G.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000G87E.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000G88C.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G89A.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G8A8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G8B6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G8C4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G8D2.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000G8E0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G8FY.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G8GW.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G8HT.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G8JR.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G8KP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G8LM.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G8MK.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000G8NH.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000G8PF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G8QD.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G8RB.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000G8S9.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G8T7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G9FX.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G9GV.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_000G9HS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G9JQ.1	h1n1	h1n1pdm	757	1092351.0	1	1443.0
LOC_000G9KN.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G9LL.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G9NG.1	h1n1	h3n2	757	1091594.0	1	1442.0
LOC_000G9QC.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000G9V2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000G9W0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000GA7C.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GA8A.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GA98.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000GAB4.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000GAC2.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GAD0.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000GAFW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GAHR.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GAJP.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GAKM.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GALK.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000GAPD.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000GAQB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
